case_id,person_id,role,name_as_recorded,father_name_as_recorded,age_as_recorded,gender,district,year
SYN-C-00158,SYN-P-01843,accused,S. DUA,GIRINDRA SHETH,28,M,Bengaluru Urban,2019
SYN-C-00159,SYN-P-00415,accused,NACHIKET GOLA,,41,M,Belagavi,2022
SYN-C-00159,SYN-P-01080,accused,MUKHERJEE INDRAJIT,HARRISON SACHDEVA,35,M,Belagavi,2022
SYN-C-00160,SYN-P-00447,accused,S. BUMB,NOAH MISHRA,31,M,Bengaluru Urban,2019
SYN-C-00160,SYN-P-00998,accused,SIMON DIXIT,JAGAT DAS,23,M,Bengaluru Urban,2019
SYN-C-00161,SYN-P-00208,accused,AURORA ZEHAAN,,37,M,Mysuru,2022
SYN-C-00161,SYN-P-01737,accused,E. SANE,MASON KHALSA,29,M,Mysuru,2022
SYN-C-00162,SYN-P-01495,accused,A. BAJAJ,DOMINIC GROVER,50,M,Kalaburagi,2023
SYN-C-00163,SYN-P-01859,accused,KARAN PADMANABHAN,NICHOLAS CHAHAL,33,M,Bengaluru Urban,2019
SYN-C-00163,SYN-P-00825,accused,E. BALA,WRIDDHISH SASTRY,50,F,Bengaluru Urban,2019
SYN-C-00164,SYN-P-00798,accused,JOSHI HEMANG,PRATYUSH DASH,40,M,Bengaluru Urban,2023
SYN-C-00165,SYN-P-01777,accused,ONWEER SANT,UDARSH MADAN,39,M,Bengaluru Urban,2022
SYN-C-00165,SYN-P-00267,accused,BAIL AKSHAY,,35,M,Bengaluru Urban,2022
SYN-C-00166,SYN-P-01828,accused,JAI GADE,,19,M,Bengaluru Urban,2022
SYN-C-00166,SYN-P-00151,accused,KALPIT ISSAC,JATIN GREWAL,22,M,Bengaluru Urban,2022
SYN-C-00167,SYN-P-00208,accused,Z. AURORA,KALPIT KEER,36,M,Bengaluru Urban,2023
SYN-C-00167,SYN-P-01483,accused,DAYAL YOCHANA,VEER SURI,34,F,Bengaluru Urban,2023
SYN-C-00168,SYN-P-01866,accused,AYUSHMAN BHATT,ONVEER NAYAR,43,M,Bengaluru Urban,2020
SYN-C-00168,SYN-P-00278,accused,ARYA CHANDRESH,EKARAJ MORE,24,M,Bengaluru Urban,2020
SYN-C-00169,SYN-P-01859,accused,KARAN PADMANABHAN,NICHOLAS CHAHAL,32,M,Tumakuru,2021
SYN-C-00169,SYN-P-00143,accused,JEREMIAH SANI,DOMINIC TANEJA,45,M,Tumakuru,2021
SYN-C-00170,SYN-P-00283,accused,F. AURORA,,27,F,Bengaluru Urban,2022
SYN-C-00171,SYN-P-00379,accused,N. PERI,NACHIKET VALA,53,M,Bengaluru Urban,2023
SYN-C-00171,SYN-P-00046,accused,BHAVANI NANDA,CHATRESH BHANDARI,21,F,Bengaluru Urban,2023
SYN-C-00172,SYN-P-00724,accused,BACHITTAR RATTI,FITAN ARORA,51,M,Bengaluru Urban,2023
SYN-C-00172,SYN-P-01506,accused,GIRINDRA NARAIN,FALAN ANNE,18,M,Bengaluru Urban,2023
SYN-C-00173,SYN-P-00534,accused,UPKAAR CHAKRABARTI,RUDRA MANNAN,51,M,Bengaluru Urban,2019
SYN-C-00173,SYN-P-01676,accused,ONVIR GODA,THEODORE SURESH,51,M,Bengaluru Urban,2019
SYN-C-00174,SYN-P-00202,accused,A. HEGDE,,34,M,Belagavi,2023
SYN-C-00175,SYN-P-00985,accused,HRITIK SHENOY,,45,M,Bengaluru Urban,2021
SYN-C-00176,SYN-P-01478,accused,AADI MANGAT,ANSH BARAD,44,M,Bengaluru Urban,2023
SYN-C-00177,SYN-P-01160,accused,D. KALA,GABRIEL RANA,50,M,Kalaburagi,2021
SYN-C-00178,SYN-P-00008,accused,GAUTAM KOHLI,MASON VOHRA,32,M,Bengaluru Urban,2023
SYN-C-00178,SYN-P-00091,accused,BRIJESH SOLANKI,MAANAV SHANKER,28,M,Bengaluru Urban,2023
SYN-C-00179,SYN-P-00600,accused,VIRAJ GALA,,47,M,Bengaluru Urban,2019
SYN-C-00179,SYN-P-01331,accused,W. PARMAR,FARIS CHAHAL,35,M,Bengaluru Urban,2019
SYN-C-00180,SYN-P-01045,accused,THAMAN UPMA,DALBIR SINGH,30,F,Mysuru,2022
SYN-C-00180,SYN-P-00194,accused,YASH KARAN,,23,M,Mysuru,2022
SYN-C-00181,SYN-P-00485,accused,UDARSH IYER,ZASHIL CHAUDHARY,46,M,Kalaburagi,2020
SYN-C-00181,SYN-P-01591,accused,TANVI PANDEY,SAMARTH GILL,27,F,Kalaburagi,2020
SYN-C-00182,SYN-P-01579,accused,IKBAL TATA,,30,M,Mysuru,2021
SYN-C-00182,SYN-P-00413,accused,KRISHNA KANDA,SAMAKSH BARAL,46,M,Mysuru,2021
SYN-C-00182,SYN-P-00425,accused,E. PANCHAL,EKALINGA DHAR,32,M,Mysuru,2021
SYN-C-00183,SYN-P-01599,accused,P. BANERJEE,NAKUL VAIDYA,24,M,Bengaluru Urban,2022
SYN-C-00183,SYN-P-01715,accused,BHAT MAANAV,,48,M,Bengaluru Urban,2022
SYN-C-00184,SYN-P-00985,accused,SHENOY HRITIK,DANIEL BUCH,43,M,Mysuru,2022
SYN-C-00184,SYN-P-00885,accused,WAZIR BARMAN,,24,M,Mysuru,2022
SYN-C-00185,SYN-P-00310,accused,GAVIN SEN,QASIM KEER,47,M,Belagavi,2022
SYN-C-00185,SYN-P-00689,accused,A. YOHANNAN,SAMAR VENKATARAMAN,37,M,Belagavi,2022
SYN-C-00186,SYN-P-01006,accused,LIAM TANEJA,GIRIK SARKAR,46,M,Belagavi,2021
SYN-C-00186,SYN-P-00488,accused,NEEL BALA,NAVEEN NARAIN,22,M,Belagavi,2021
SYN-C-00187,SYN-P-01717,accused,GHOSE XITI,RISHI MANGAT,29,F,Belagavi,2020
SYN-C-00187,SYN-P-01595,accused,QUINCY BORRA,PETER WARRIOR,51,M,Belagavi,2020
SYN-C-00188,SYN-P-01431,accused,W. MANN,,18,M,Bengaluru Urban,2020
SYN-C-00188,SYN-P-00592,accused,O. CHAUDHARI,HRITIK GHOSH,26,M,Bengaluru Urban,2020
SYN-C-00189,SYN-P-01837,accused,E. MOHAN,LUKE WAGLE,49,M,Bengaluru Urban,2020
SYN-C-00189,SYN-P-00331,accused,H. HEGDE,CALEB TANDON,41,F,Bengaluru Urban,2020
SYN-C-00190,SYN-P-00130,accused,A. KALA,,20,M,Bengaluru Urban,2019
SYN-C-00190,SYN-P-00924,accused,DAYITA MAGAR,RUSHIL KUMER,45,F,Bengaluru Urban,2019
SYN-C-00191,SYN-P-00533,accused,L. PRASHAD,QABIL PARIKH,38,F,Bengaluru Urban,2022
SYN-C-00191,SYN-P-00715,accused,VIG JAGDISH,NAKUL KALA,18,M,Bengaluru Urban,2022
SYN-C-00192,SYN-P-00943,accused,SAI AGGARWAL,HARDIK WALI,51,M,Belagavi,2021
SYN-C-00192,SYN-P-01795,accused,L. BALI,SARTHAK CHADHA,24,M,Belagavi,2021
SYN-C-00193,SYN-P-01603,accused,WIDISHA GUHA,,39,F,Bengaluru Urban,2022
SYN-C-00193,SYN-P-00757,accused,NITESH OM,,38,M,Bengaluru Urban,2022
SYN-C-00194,SYN-P-01687,accused,K. BARMAN,OSCAR ROUT,41,M,Bengaluru Urban,2019
SYN-C-00194,SYN-P-00105,accused,SARTHAK OZA,,26,M,Bengaluru Urban,2019
SYN-C-00195,SYN-P-00913,accused,AMOL KUNDA,,39,M,Bengaluru Urban,2023
SYN-C-00195,SYN-P-00235,accused,G. RAJAGOPALAN,ETHAN MITTAL,16,M,Bengaluru Urban,2023
SYN-C-00196,SYN-P-00208,accused,ZEHAAN AURORA,KALPIT KEER,33,M,Belagavi,2020
SYN-C-00197,SYN-P-01859,accused,KARAN PADMANABHAN,NICHOLAS CHAHAL,31,M,Bengaluru Urban,2020
SYN-C-00198,SYN-P-00310,accused,G. SEN,,46,M,Tumakuru,2019
SYN-C-00198,SYN-P-00989,accused,TIMOTHY NAIR,,41,M,Tumakuru,2019
SYN-C-00199,SYN-P-01239,accused,AARNAV KRISH,ZASHIL BHARDWAJ,34,M,Bengaluru Urban,2022
SYN-C-00200,SYN-P-01388,accused,DAKSH VARKEY,,47,M,Kalaburagi,2021
SYN-C-00200,SYN-P-01055,accused,FINN ACHARYA,,21,M,Kalaburagi,2021
SYN-C-00201,SYN-P-01866,accused,AYUSHMAN BHATT,ONVEER NAYAR,46,M,Bengaluru Urban,2023
SYN-C-00201,SYN-P-01732,accused,XITI KASHYAP,VEDANT VIRK,22,F,Bengaluru Urban,2023
SYN-C-00201,SYN-P-00257,accused,MAX RAJAN,BRIJESH NAIR,23,M,Bengaluru Urban,2023
SYN-C-00202,SYN-P-00493,accused,DHAR JAGRATI,PRANEEL PATHAK,29,F,Bengaluru Urban,2023
SYN-C-00203,SYN-P-01693,accused,NAVEEN PILLAY,ARJUN RAJAGOPALAN,47,M,Bengaluru Urban,2019
SYN-C-00204,SYN-P-01599,accused,PATRICK BANERJEE,,26,M,Bengaluru Urban,2022
SYN-C-00204,SYN-P-01824,accused,DAVID MALL,PRANIT GALA,45,M,Bengaluru Urban,2022
SYN-C-00205,SYN-P-00226,accused,C. BUCH,,39,M,Belagavi,2022
SYN-C-00206,SYN-P-00346,accused,R. SALVI,RUDRA BEN,34,M,Kalaburagi,2020
SYN-C-00206,SYN-P-01821,accused,EKBAL ANNE,JACKSON CHOWDHURY,29,M,Kalaburagi,2020
SYN-C-00207,SYN-P-00081,accused,ZAYYAN DEWAN,,49,M,Tumakuru,2021
SYN-C-00208,SYN-P-01893,accused,WYATT GOYAL,,51,M,Mysuru,2019
SYN-C-00209,SYN-P-01603,accused,WIDISHA GUHA,INDRAJIT SUBRAMANIAN,39,F,Belagavi,2022
SYN-C-00209,SYN-P-01124,accused,ANTHONY MISHRA,VIHAAN SINHA,49,M,Belagavi,2022
SYN-C-00210,SYN-P-01599,accused,PATRICK BANERJEE,NAKUL VAIDYA,27,M,Bengaluru Urban,2021
SYN-C-00210,SYN-P-00774,accused,EKALINGA BARAD,AZAD SHUKLA,44,M,Bengaluru Urban,2021
SYN-C-00211,SYN-P-01643,accused,MADHAV RAU,YATIN BEN,48,M,Bengaluru Urban,2020
SYN-C-00212,SYN-P-00346,accused,R. SALVI,RUDRA BEN,34,M,Bengaluru Urban,2019
SYN-C-00213,SYN-P-00534,accused,UPKAAR CHAKRABARTI,RUDRA MANNAN,51,M,Bengaluru Urban,2023
SYN-C-00213,SYN-P-01730,accused,N. GUHA,SHIVANSH OZA,26,M,Bengaluru Urban,2023
SYN-C-00214,SYN-P-00341,accused,CHANAKYA HAYER,,44,M,Kalaburagi,2020
SYN-C-00214,SYN-P-01446,accused,D. PADMANABHAN,ATHARV WASON,55,M,Kalaburagi,2020
SYN-C-00214,SYN-P-01134,accused,DOMINIC THAKUR,LIAM LATA,33,M,Kalaburagi,2020
SYN-C-00215,SYN-P-01221,accused,MANBIR SANGHVI,AARAV CHANDA,25,M,Bengaluru Urban,2020
SYN-C-00216,SYN-P-01717,accused,X. GHOSE,RISHI MANGAT,32,F,Mysuru,2019
SYN-C-00216,SYN-P-00779,accused,O. PATIL,,43,M,Mysuru,2019
SYN-C-00217,SYN-P-00933,accused,LIPIKA SINGH,,37,F,Kalaburagi,2020
SYN-C-00218,SYN-P-01478,accused,AADI MANGAT,,42,M,Bengaluru Urban,2019
SYN-C-00218,SYN-P-01001,accused,RAGHAV PATLA,WARJAS CHAKRABARTI,21,M,Bengaluru Urban,2019
SYN-C-00219,SYN-P-01352,accused,U. BOASE,PRANEEL BORA,16,M,Bengaluru Urban,2023
SYN-C-00219,SYN-P-01675,accused,ZAITRA RATTA,TANAY SACHDEV,43,F,Bengaluru Urban,2023
SYN-C-00220,SYN-P-01646,accused,O. BASSI,,52,F,Mysuru,2021
SYN-C-00220,SYN-P-01752,accused,DARPAN SAHNI,FARAJ BALASUBRAMANIAN,43,M,Mysuru,2021
SYN-C-00221,SYN-P-01160,accused,D. KALA,GABRIEL RANA,49,M,Bengaluru Urban,2019
SYN-C-00221,SYN-P-01589,accused,N. LALA,GIRISH PRASHAD,46,M,Bengaluru Urban,2019
SYN-C-00222,SYN-P-00717,accused,BALJIWAN SETHI,,45,M,Bengaluru Urban,2022
SYN-C-00222,SYN-P-00021,accused,SHAN AVI,,30,M,Bengaluru Urban,2022
SYN-C-00223,SYN-P-01221,accused,MANBIR SANGHVI,AARAV CHANDA,24,M,Bengaluru Urban,2023
SYN-C-00223,SYN-P-01835,accused,PRANEEL MISRA,,41,M,Bengaluru Urban,2023
SYN-C-00224,SYN-P-00125,accused,BANDI YATIN,SHIVANSH PATIL,45,M,Bengaluru Urban,2023
SYN-C-00224,SYN-P-00982,accused,N. RAMA,ROHAN KAPUR,44,M,Bengaluru Urban,2023
SYN-C-00225,SYN-P-00513,accused,ANAMIKA KEER,ABHIMANYU BARAD,27,F,Bengaluru Urban,2019
SYN-C-00225,SYN-P-01345,accused,ARJUN SANGHA,,21,M,Bengaluru Urban,2019
SYN-C-00226,SYN-P-01826,accused,GARG ZAYYAN,,23,M,Bengaluru Urban,2023
SYN-C-00226,SYN-P-00957,accused,CALEB JAYARAMAN,LOGAN AHLUWALIA,25,M,Bengaluru Urban,2023
SYN-C-00227,SYN-P-00226,accused,CHRISTOPHER BUCH,CHARLES NARAIN,35,M,Bengaluru Urban,2023
SYN-C-00227,SYN-P-00417,accused,ARUNIMA KONDA,ANIRUDH NAGAR,44,F,Bengaluru Urban,2023
SYN-C-00228,SYN-P-01478,accused,A. MANGAT,ANSH BARAD,40,M,Kalaburagi,2022
SYN-C-00229,SYN-P-00443,accused,EKBAL MANDER,AYAAN VARKEY,50,M,Kalaburagi,2020
SYN-C-00229,SYN-P-00527,accused,RANBIR PANT,RONITH VORA,44,M,Kalaburagi,2020
SYN-C-00230,SYN-P-00485,accused,UDARSH IYER,ZASHIL CHAUDHARY,43,M,Bengaluru Urban,2020
SYN-C-00230,SYN-P-00197,accused,FARIQ DESAI,JAIRAJ DIXIT,34,M,Bengaluru Urban,2020
SYN-C-00231,SYN-P-01843,accused,SARTHAK DUA,GIRINDRA SHETH,26,M,Bengaluru Urban,2023
SYN-C-00231,SYN-P-00031,accused,ZAYAN NARAYAN,,27,M,Bengaluru Urban,2023
SYN-C-00232,SYN-P-00073,accused,VICTOR GOYAL,KRISH SEHGAL,33,M,Mysuru,2020
SYN-C-00233,SYN-P-01045,accused,UPMA THAMAN,DALBIR SINGH,29,F,Mysuru,2021
SYN-C-00233,SYN-P-00935,accused,FARIQ CHIMA,THOMAS CHAND,25,M,Mysuru,2021
SYN-C-00234,SYN-P-00748,accused,H. KOTHARI,,27,M,Bengaluru Urban,2019
SYN-C-00235,SYN-P-00951,accused,XITI SEN,AYUSHMAN CHHABRA,23,F,Belagavi,2021
SYN-C-00236,SYN-P-00485,accused,IYER UDARSH,ZASHIL CHAUDHARY,43,M,Bengaluru Urban,2023
SYN-C-00236,SYN-P-01704,accused,C. BUTALA,,41,M,Bengaluru Urban,2023
SYN-C-00236,SYN-P-01240,accused,MASON ATWAL,ADVIK RAMAKRISHNAN,24,M,Bengaluru Urban,2023
SYN-C-00237,SYN-P-00534,accused,UPKAAR CHAKRABARTI,RUDRA MANNAN,47,M,Bengaluru Urban,2019
SYN-C-00237,SYN-P-00440,accused,CHAITALY DHAR,,48,F,Bengaluru Urban,2019
SYN-C-00238,SYN-P-01599,accused,PATRICK BANERJEE,NAKUL VAIDYA,27,M,Bengaluru Urban,2022
SYN-C-00238,SYN-P-01112,accused,GAUTAM SOMAN,NITESH DESAI,23,M,Bengaluru Urban,2022
SYN-C-00239,SYN-P-01813,accused,D. VORA,OLIVER CHADA,48,M,Tumakuru,2019
SYN-C-00239,SYN-P-00742,accused,HEMANG REGE,EKALINGA KAUL,52,M,Tumakuru,2019
SYN-C-00240,SYN-P-00240,accused,JYOTI KARNIK,DAVID SETTY,37,F,Bengaluru Urban,2021
SYN-C-00241,SYN-P-00970,accused,FARAS SABHARWAL,FALAN NADKARNI,38,M,Bengaluru Urban,2020
SYN-C-00242,SYN-P-00600,accused,VIRAJ GALA,,47,M,Bengaluru Urban,2022
SYN-C-00242,SYN-P-01810,accused,J. BHANDARI,FREDERICK SINHA,43,M,Bengaluru Urban,2022
SYN-C-00242,SYN-P-01898,accused,JOSHUA PRABHU,YASH AURORA,21,M,Bengaluru Urban,2022
SYN-C-00243,SYN-P-00226,accused,CHRISTOPHER BUCH,CHARLES NARAIN,36,M,Bengaluru Urban,2023
SYN-C-00243,SYN-P-01346,accused,B. SINHA,MOHAMMED MASTER,49,M,Bengaluru Urban,2023
SYN-C-00243,SYN-P-01308,accused,CHANDRAN SOM,,52,M,Bengaluru Urban,2023
SYN-C-00244,SYN-P-01717,accused,X. GHOSE,RISHI MANGAT,33,F,Bengaluru Urban,2019
SYN-C-00245,SYN-P-01668,accused,ARJUN KATA,,22,M,Bengaluru Urban,2021
SYN-C-00246,SYN-P-00993,accused,DANIEL VIRK,,40,M,Bengaluru Urban,2019
SYN-C-00247,SYN-P-00226,accused,C. BUCH,CHARLES NARAIN,39,M,Bengaluru Urban,2023
SYN-C-00247,SYN-P-01771,accused,MASON BALASUBRAMANIAN,TIMOTHY AURORA,41,M,Bengaluru Urban,2023
SYN-C-00248,SYN-P-00415,accused,NACHIKET GOLA,YUVRAJ VERMA,38,M,Kalaburagi,2023
SYN-C-00248,SYN-P-01844,accused,WARINDER KHALSA,RONITH RAJAGOPALAN,27,M,Kalaburagi,2023
SYN-C-00248,SYN-P-01674,accused,BALENDRA MISHRA,,46,M,Kalaburagi,2023
SYN-C-00249,SYN-P-00130,accused,AVI KALA,EKAVIR SAGAR,21,M,Bengaluru Urban,2021
SYN-C-00249,SYN-P-00859,accused,ISAAC SOM,,27,M,Bengaluru Urban,2021
SYN-C-00249,SYN-P-00503,accused,RIYA ROUT,ISAAC BALASUBRAMANIAN,43,F,Bengaluru Urban,2021
SYN-C-00249,SYN-P-01105,accused,SAMUEL MADAN,LUCKY OZA,30,M,Bengaluru Urban,2021
SYN-C-00250,SYN-P-01239,accused,AARNAV KRISH,ZASHIL BHARDWAJ,34,M,Bengaluru Urban,2021
SYN-C-00250,SYN-P-01217,accused,OWEN CHAUDHARI,BALVAN SHANKER,33,M,Bengaluru Urban,2021
SYN-C-00250,SYN-P-00459,accused,QADIM OM,JOSHUA DAS,38,M,Bengaluru Urban,2021
SYN-C-00251,SYN-P-00874,accused,AAYUSH VARMA,PARTH WALIA,37,M,Bengaluru Urban,2022
SYN-C-00251,SYN-P-01573,accused,PRANIT ANAND,YAGNESH CHAND,47,M,Bengaluru Urban,2022
SYN-C-00252,SYN-P-00626,accused,KALPIT PATHAK,NATHANIEL RAJAN,33,M,Bengaluru Urban,2019
SYN-C-00252,SYN-P-01067,accused,ALEXANDER RANGANATHAN,HARISH KHURANA,43,M,Bengaluru Urban,2019
SYN-C-00253,SYN-P-01579,accused,IKBAL TATA,QABIL SURI,33,M,Bengaluru Urban,2020
SYN-C-00254,SYN-P-00130,accused,AVI KALA,,23,M,Bengaluru Urban,2020
SYN-C-00255,SYN-P-01306,accused,JACOB BATTA,,24,M,Bengaluru Urban,2022
SYN-C-00256,SYN-P-00415,accused,N. GOLA,,40,M,Bengaluru Urban,2019
SYN-C-00256,SYN-P-01437,accused,TRISTAN MINHAS,HARSHIL PALLA,21,M,Bengaluru Urban,2019
SYN-C-00256,SYN-P-01385,accused,OMAJA BHANDARI,FARAS SUR,53,F,Bengaluru Urban,2019
SYN-C-00257,SYN-P-01045,accused,U. THAMAN,DALBIR SINGH,32,F,Bengaluru Urban,2023
SYN-C-00258,SYN-P-00625,accused,WAZIR HORA,THEODORE RAU,21,M,Bengaluru Urban,2022
SYN-C-00258,SYN-P-01822,accused,R. TRIPATHI,NAVEEN RAMA,31,M,Bengaluru Urban,2022
SYN-C-00259,SYN-P-00386,accused,A. CHAUDHRY,,39,F,Bengaluru Urban,2020
SYN-C-00260,SYN-P-00700,accused,BALHAAR CHAKRABORTY,NACHIKET LALL,37,M,Bengaluru Urban,2019
SYN-C-00261,SYN-P-00859,accused,ISAAC SOM,,30,M,Bengaluru Urban,2023
SYN-C-00262,SYN-P-01352,accused,BOASE UMANG,PRANEEL BORA,20,M,Bengaluru Urban,2019
SYN-C-00262,SYN-P-01431,accused,WAHAB MANN,,16,M,Bengaluru Urban,2019
SYN-C-00262,SYN-P-00642,accused,AARAV SHANKAR,UDANT MAHARAJ,43,M,Bengaluru Urban,2019
SYN-C-00262,SYN-P-01853,accused,RAVEL TEJAS,DALBIR ARORA,49,M,Bengaluru Urban,2019
SYN-C-00263,SYN-P-01866,accused,A. BHATT,ONVEER NAYAR,43,M,Bengaluru Urban,2019
SYN-C-00264,SYN-P-01693,accused,N. PILLAY,,49,M,Bengaluru Urban,2019
SYN-C-00264,SYN-P-01494,accused,GAUTAM RAJ,,20,M,Bengaluru Urban,2019
SYN-C-00264,SYN-P-00940,accused,PRANEEL NAYAK,LUCKY CHAD,49,M,Bengaluru Urban,2019
SYN-C-00265,SYN-P-00379,accused,NATHAN PERI,NACHIKET VALA,54,M,Bengaluru Urban,2019
SYN-C-00265,SYN-P-01216,accused,V. CHANDRAN,BALENDRA WALIA,24,M,Bengaluru Urban,2019
SYN-C-00265,SYN-P-00327,accused,BHANDARI FINN,,47,M,Bengaluru Urban,2019
SYN-C-00266,SYN-P-00334,accused,OLIVER MANDA,,43,M,Mysuru,2022
SYN-C-00266,SYN-P-00092,accused,ZEHAAN SENGUPTA,RISHI KADAKIA,42,M,Mysuru,2022
SYN-C-00266,SYN-P-01193,accused,RANBIR WALI,FARHAN WABLE,37,M,Mysuru,2022
SYN-C-00267,SYN-P-00398,accused,PARTH KONDA,GIRISH SIBAL,35,M,Bengaluru Urban,2020
SYN-C-00267,SYN-P-00888,accused,BALHAAR VALA,JASON DUBEY,28,M,Bengaluru Urban,2020
SYN-C-00268,SYN-P-00485,accused,UDARSH IYER,,42,M,Bengaluru Urban,2020
SYN-C-00268,SYN-P-00561,accused,UTKARSH RAVI,,23,M,Bengaluru Urban,2020
SYN-C-00269,SYN-P-00323,accused,Y. CHOPRA,VEDANT SUBRAMANIAN,36,M,Kalaburagi,2023
SYN-C-00270,SYN-P-01486,accused,DEW CHADA,CHANDRAN RAM,45,M,Bengaluru Urban,2023
SYN-C-00270,SYN-P-01123,accused,G. NADKARNI,BALVEER ROY,24,M,Bengaluru Urban,2023
SYN-C-00271,SYN-P-01828,accused,JAI GADE,,21,M,Bengaluru Urban,2019
SYN-C-00271,SYN-P-00128,accused,I. LANKA,CHATURA TANDON,38,M,Bengaluru Urban,2019
SYN-C-00272,SYN-P-00534,accused,UPKAAR CHAKRABARTI,RUDRA MANNAN,48,M,Bengaluru Urban,2021
SYN-C-00273,SYN-P-01016,accused,RYAN VARMA,,22,M,Mysuru,2021
SYN-C-00274,SYN-P-00807,accused,SIMON DESHPANDE,LAKSHIT KAUR,36,M,Bengaluru Urban,2021
SYN-C-00274,SYN-P-00778,accused,SAMAR GARA,GABRIEL RAM,49,M,Bengaluru Urban,2021
SYN-C-00274,SYN-P-00248,accused,PRANAV BHALLA,,24,M,Bengaluru Urban,2021
SYN-C-00274,SYN-P-01165,accused,GIRIK BISWAS,CHAKRADEV KAKAR,24,M,Bengaluru Urban,2021
SYN-C-00275,SYN-P-00081,accused,Z. DEWAN,ISHWAR CHADA,49,M,Bengaluru Urban,2023
SYN-C-00276,SYN-P-01152,accused,TRISTAN SOLANKI,CHANDRESH ANAND,21,M,Bengaluru Urban,2019
SYN-C-00277,SYN-P-01352,accused,UMANG BOASE,,16,M,Bengaluru Urban,2023
SYN-C-00277,SYN-P-01625,accused,MANDAL NAVEEN,,43,M,Bengaluru Urban,2023
SYN-C-00278,SYN-P-00970,accused,FARAS SABHARWAL,FALAN NADKARNI,39,M,Bengaluru Urban,2023
SYN-C-00279,SYN-P-01388,accused,DAKSH VARKEY,NATHANIEL RAMAN,44,M,Kalaburagi,2022
SYN-C-00280,SYN-P-00443,accused,EKBAL MANDER,,51,M,Bengaluru Urban,2023
SYN-C-00280,SYN-P-00006,accused,A. BHASIN,,51,M,Bengaluru Urban,2023
SYN-C-00281,SYN-P-00798,accused,HEMANG JOSHI,PRATYUSH DASH,41,M,Bengaluru Urban,2021
SYN-C-00281,SYN-P-00719,accused,G. UPADHYAY,,16,M,Bengaluru Urban,2021
SYN-C-00282,SYN-P-00970,accused,FARAS SABHARWAL,,40,M,Belagavi,2023
SYN-C-00282,SYN-P-01875,accused,REHAAN LAL,TRISTAN AHLUWALIA,40,M,Belagavi,2023
SYN-C-00282,SYN-P-01102,accused,RAO NIMRAT,,44,F,Belagavi,2023
SYN-C-00282,SYN-P-00999,accused,SATHVIK BUMB,TRISTAN MITTER,25,M,Belagavi,2023
SYN-C-00283,SYN-P-00798,accused,HEMANG JOSHI,PRATYUSH DASH,40,M,Bengaluru Urban,2022
SYN-C-00283,SYN-P-01688,accused,Q. PADMANABHAN,TIMOTHY NATT,28,M,Bengaluru Urban,2022
SYN-C-00284,SYN-P-01828,accused,JAI GADE,TANAY BOBAL,20,M,Bengaluru Urban,2023
SYN-C-00284,SYN-P-00186,accused,N. PRADHAN,,22,M,Bengaluru Urban,2023
SYN-C-00285,SYN-P-00748,accused,HARSH KOTHARI,,25,M,Bengaluru Urban,2019
SYN-C-00285,SYN-P-01205,accused,M. GARA,,49,M,Bengaluru Urban,2019
SYN-C-00286,SYN-P-00179,accused,B. DAVE,TANVEER PAU,24,F,Bengaluru Urban,2020
SYN-C-00286,SYN-P-00617,accused,D. PUROHIT,,34,M,Bengaluru Urban,2020
SYN-C-00287,SYN-P-00283,accused,FORUM AURORA,,24,F,Bengaluru Urban,2022
SYN-C-00287,SYN-P-00418,accused,ORINDER CHADHA,RONITH KANT,21,M,Bengaluru Urban,2022
SYN-C-00288,SYN-P-00334,accused,MANDA OLIVER,CHAKRADEV AURORA,42,M,Bengaluru Urban,2023
SYN-C-00289,SYN-P-00008,accused,KOHLI GAUTAM,MASON VOHRA,33,M,Mysuru,2021
SYN-C-00290,SYN-P-01478,accused,AADI MANGAT,,44,M,Bengaluru Urban,2019
SYN-C-00290,SYN-P-01801,accused,NIHAL AHLUWALIA,,35,M,Bengaluru Urban,2019
SYN-C-00290,SYN-P-00512,accused,R. CHANA,OMKAAR RANGANATHAN,40,M,Bengaluru Urban,2019
SYN-C-00291,SYN-P-01643,accused,MADHAV RAU,YATIN BEN,51,M,Bengaluru Urban,2019
SYN-C-00291,SYN-P-01127,accused,B. WADHWA,DEV BABU,24,M,Bengaluru Urban,2019
SYN-C-00292,SYN-P-00341,accused,C. HAYER,ADITYA SHETTY,44,M,Kalaburagi,2020
SYN-C-00293,SYN-P-01388,accused,DAKSH VARKEY,,44,M,Bengaluru Urban,2023
SYN-C-00293,SYN-P-01226,accused,DAKSH NAIR,,29,M,Bengaluru Urban,2023
SYN-C-00294,SYN-P-01221,accused,MANBIR SANGHVI,AARAV CHANDA,27,M,Bengaluru Urban,2023
SYN-C-00295,SYN-P-00485,accused,UDARSH IYER,ZASHIL CHAUDHARY,45,M,Tumakuru,2023
SYN-C-00295,SYN-P-01689,accused,VIRAJ THAKUR,QARIN GOEL,20,M,Tumakuru,2023
SYN-C-00296,SYN-P-01478,accused,AADI MANGAT,ANSH BARAD,43,M,Tumakuru,2019
SYN-C-00296,SYN-P-00214,accused,A. DEVI,BAHADURJIT BATRA,37,M,Tumakuru,2019
SYN-C-00297,SYN-P-01386,accused,RIYA GOYAL,GUNBIR BAVA,46,F,Kalaburagi,2023
SYN-C-00298,SYN-P-01837,accused,E. MOHAN,,50,M,Bengaluru Urban,2023
