person_id,name,father_name,gender,age,home_district,is_repeat_offender,n_cases
SYN-P-00328,Zehaan Om,Timothy Agarwal,M,25,Tumakuru,False,1
SYN-P-00329,Girik Parsa,Anmol Rege,M,43,Tumakuru,False,1
SYN-P-00330,Lakshit Golla,Gautam Vig,M,52,Tumakuru,True,6
SYN-P-00331,Harita Hegde,Caleb Tandon,F,42,Bengaluru Urban,False,1
SYN-P-00332,Gagan Jha,Gopal Morar,M,27,Belagavi,False,1
SYN-P-00333,Abdul Bhatti,Ayaan Vasa,M,52,Kalaburagi,False,1
SYN-P-00334,Oliver Manda,Chakradev Aurora,M,43,Belagavi,True,5
SYN-P-00335,William Deol,Jeet Grewal,M,53,Tumakuru,False,1
SYN-P-00336,Andrew Gade,Aarnav Parekh,M,51,Mysuru,False,1
SYN-P-00337,Balendra Dara,Jason Nagi,M,28,Mysuru,False,1
SYN-P-00338,Azaan Manne,Yug Sekhon,M,39,Kalaburagi,False,1
SYN-P-00339,Ekalinga Bail,Chaitanya Kapur,M,28,Tumakuru,False,1
SYN-P-00340,Fiyaz Chauhan,Jeremiah Balan,M,46,Kalaburagi,False,1
SYN-P-00341,Chanakya Hayer,Aditya Shetty,M,44,Kalaburagi,True,5
SYN-P-00342,Tristan Chauhan,Champak Gola,M,21,Belagavi,False,1
SYN-P-00343,Laban Dasgupta,Yatin Tella,M,20,Belagavi,False,1
SYN-P-00344,Dayamai Dara,Samaksh Devan,F,44,Kalaburagi,False,1
SYN-P-00345,Ishaan Din,Rushil Gala,M,39,Tumakuru,False,1
SYN-P-00346,Robert Salvi,Rudra Ben,M,33,Tumakuru,True,4
SYN-P-00347,Omkaar Rattan,Oliver Sarin,M,53,Tumakuru,False,1
SYN-P-00348,Sai Bera,Ethan Pandit,M,18,Belagavi,False,2
SYN-P-00349,Siddharth Apte,Chatura Wali,M,44,Belagavi,False,1
SYN-P-00350,Bakhshi Nair,Harish Thaman,M,41,Tumakuru,False,1
SYN-P-00351,Isaiah Dewan,Rushil Setty,M,27,Belagavi,False,1
SYN-P-00352,Anmol Banerjee,Laban Banik,M,45,Belagavi,False,1
SYN-P-00353,Jeremiah Dara,Teerth Khalsa,M,36,Kalaburagi,False,1
SYN-P-00354,Maanas Chowdhury,Oscar Ganesan,M,21,Bengaluru Urban,False,2
SYN-P-00355,Ayushman Varkey,Brijesh Shukla,M,29,Mysuru,False,1
SYN-P-00356,Thomas Dasgupta,Manan Ray,M,39,Bengaluru Urban,False,1
SYN-P-00357,Laksh Kohli,Maanas Sha,M,33,Mysuru,False,1
SYN-P-00358,Reyansh Jaggi,Victor Mitter,M,36,Bengaluru Urban,False,1
SYN-P-00359,Wahab Mukherjee,Jairaj Nath,M,23,Tumakuru,False,1
SYN-P-00360,Girindra Vala,Rudra Arora,M,34,Tumakuru,False,1
SYN-P-00361,Finn Khare,Nicholas Swamy,M,28,Kalaburagi,False,1
SYN-P-00362,Lucky Kalita,Ayush Bains,M,24,Mysuru,False,1
SYN-P-00363,Bahadurjit Pall,Azaan Varughese,M,44,Kalaburagi,False,1
SYN-P-00364,Thomas Pandya,Isaiah Dubey,M,21,Mysuru,False,1
SYN-P-00365,Om Pandey,Harrison Malhotra,M,22,Kalaburagi,False,2
SYN-P-00366,Vyanjana Luthra,Samuel Chauhan,F,40,Belagavi,False,1
SYN-P-00367,Tripti Dalal,Rushil Doctor,F,26,Bengaluru Urban,False,1
SYN-P-00368,Logan Choudhry,Upkaar Shankar,M,21,Tumakuru,False,1
SYN-P-00369,Patrick Master,Rohan Vora,M,41,Mysuru,False,1
SYN-P-00370,Naveen Ahuja,Ranveer Sawhney,M,41,Kalaburagi,False,1
SYN-P-00371,George Yadav,Elijah Sarin,M,18,Tumakuru,False,1
SYN-P-00372,Jack Chakrabarti,Neel Kibe,M,26,Tumakuru,False,1
SYN-P-00373,Harsh Sandhu,Agastya Batta,M,18,Belagavi,False,1
SYN-P-00374,Yuvraj Mital,Tejas Varughese,M,43,Belagavi,False,1
SYN-P-00375,Robert Shetty,Anmol Panchal,M,20,Mysuru,False,1
SYN-P-00376,Abdul Bir,Chandran Rout,M,21,Tumakuru,False,1
SYN-P-00377,Yamini Rattan,Girindra Sama,F,49,Kalaburagi,False,2
SYN-P-00378,Sai Sarraf,Chakradhar Garde,M,19,Tumakuru,False,1
SYN-P-00379,Nathan Peri,Nachiket Vala,M,52,Bengaluru Urban,True,4
SYN-P-00380,Christopher Menon,Shivansh Dugar,M,47,Tumakuru,False,1
SYN-P-00381,Hemang Tiwari,Samuel Gopal,M,23,Belagavi,False,1
SYN-P-00382,Chatresh Pandit,Samesh Anne,M,35,Bengaluru Urban,False,1
SYN-P-00383,Mitesh Agrawal,Rushil Chaudhari,M,41,Kalaburagi,False,1
SYN-P-00384,Alexander Hegde,Yuvraj Lata,M,38,Mysuru,False,1
SYN-P-00385,Hardik Roy,Elijah Dugar,M,50,Bengaluru Urban,False,1
SYN-P-00386,Amrita Chaudhry,Frederick Virk,F,41,Kalaburagi,True,7
SYN-P-00387,Vivaan Sani,Abeer Naidu,M,52,Tumakuru,False,2
SYN-P-00388,Jagat Pandya,Frado Bali,M,50,Bengaluru Urban,False,1
SYN-P-00389,Chandran Bhatnagar,Gopal Sengupta,M,50,Bengaluru Urban,False,1
SYN-P-00390,Advaith Bhagat,Rudra Bassi,M,38,Belagavi,False,1
SYN-P-00391,Avi Khare,Isaac Basu,M,38,Bengaluru Urban,False,1
SYN-P-00392,Harini Murty,Vedant Mitter,F,19,Kalaburagi,False,1
SYN-P-00393,Jonathan Tandon,Jairaj Ramakrishnan,M,44,Mysuru,False,1
SYN-P-00394,Samuel More,Xavier Bains,M,54,Belagavi,False,1
SYN-P-00395,Caleb Ghose,Praneel Raghavan,M,37,Tumakuru,False,1
SYN-P-00396,Aarush Mannan,Pratyush Contractor,M,37,Tumakuru,False,1
SYN-P-00397,Reyansh Nayak,Bachittar Dasgupta,M,47,Kalaburagi,False,2
SYN-P-00398,Parth Konda,Girish Sibal,M,34,Bengaluru Urban,True,5
SYN-P-00399,Pooja Khalsa,Anay Mallick,F,45,Kalaburagi,False,1
SYN-P-00400,Onkar Dugal,Dhruv Chanda,M,41,Bengaluru Urban,False,1
SYN-P-00401,Krishna Datta,Vivaan Khatri,M,54,Mysuru,False,1
SYN-P-00402,Raksha Pandit,Samaksh Puri,F,46,Bengaluru Urban,False,1
SYN-P-00403,Manthan Soni,Ishaan Sethi,M,23,Bengaluru Urban,False,1
SYN-P-00404,Kalpit Sarraf,Jatin Raval,M,50,Kalaburagi,False,1
SYN-P-00405,Dev Das,Krishna Rajan,M,50,Bengaluru Urban,False,1
SYN-P-00406,Elijah Mukhopadhyay,Robert Chadha,M,19,Tumakuru,False,1
SYN-P-00407,Jack Nagi,Chatura Bir,M,54,Belagavi,False,1
SYN-P-00408,Zashil Mishra,Bachittar Mukhopadhyay,M,46,Tumakuru,False,1
SYN-P-00409,Isaiah Mani,Ryan Mandal,M,34,Belagavi,False,1
SYN-P-00410,Saksham Shetty,Lakshit Goda,M,54,Mysuru,False,1
SYN-P-00411,Qadim Panchal,Advik Shere,M,48,Tumakuru,False,1
SYN-P-00412,Sai Pandey,Gavin Manne,M,52,Belagavi,False,1
SYN-P-00413,Krishna Kanda,Samaksh Baral,M,48,Mysuru,False,1
SYN-P-00414,Upasna Hora,Faras Rai,F,49,Bengaluru Urban,False,1
SYN-P-00415,Nachiket Gola,Yuvraj Verma,M,40,Belagavi,True,4
SYN-P-00416,Urishilla Palla,Daksh Mangat,F,51,Mysuru,False,1
SYN-P-00417,Arunima Konda,Anirudh Nagar,F,44,Kalaburagi,False,1
SYN-P-00418,Orinder Chadha,Ronith Kant,M,19,Tumakuru,False,1
SYN-P-00419,Chakradev Palla,Timothy Oak,M,41,Kalaburagi,False,1
SYN-P-00420,Avi Jha,Devansh Suri,M,24,Mysuru,False,1
SYN-P-00421,Anthony Lal,Finn Keer,M,28,Kalaburagi,False,1
SYN-P-00422,Kritika Bhargava,Praneel Palan,F,54,Bengaluru Urban,False,1
SYN-P-00423,Chakradhar Jaggi,Ekapad Deshpande,M,37,Kalaburagi,False,1
SYN-P-00424,Warhi Khanna,Aarush Varma,F,53,Mysuru,False,2
SYN-P-00425,Ekalinga Panchal,Ekalinga Dhar,M,30,Mysuru,False,1
SYN-P-00426,Ojas Dalal,Frado Dubey,M,27,Belagavi,True,4
SYN-P-00427,Samaksh Jhaveri,Maanav Arora,M,39,Belagavi,False,1
SYN-P-00428,Yagnesh Jhaveri,Ayushman Mand,M,51,Kalaburagi,False,1
SYN-P-00429,Guneet Choudhry,Udarsh Chowdhury,M,22,Bengaluru Urban,False,1
SYN-P-00430,Nicholas Saxena,Pratyush Mann,M,44,Belagavi,False,1
SYN-P-00431,Balendra Bath,Vivaan Sunder,M,22,Tumakuru,False,1
SYN-P-00432,Noah Lalla,Yash Saraf,M,41,Belagavi,False,1
SYN-P-00433,Girish Nagy,Praneel Chand,M,39,Bengaluru Urban,False,1
SYN-P-00434,Jeremiah Korpal,Ekapad Bala,M,22,Mysuru,False,1
SYN-P-00435,Rudra Dhillon,Qarin Grewal,M,26,Belagavi,False,1
SYN-P-00436,Charan Mukherjee,Ranveer Gour,M,38,Mysuru,False,1
SYN-P-00437,Odika Karpe,Ekansh Pingle,F,38,Mysuru,False,1
SYN-P-00438,Jagdish Bhardwaj,Chatresh Rau,M,42,Mysuru,False,1
SYN-P-00439,Hritik Talwar,Zaid Dugar,M,24,Tumakuru,False,1
SYN-P-00440,Chaitaly Dhar,Finn Devi,F,49,Belagavi,False,1
SYN-P-00441,Suhani Chakraborty,Thomas Srinivas,F,28,Tumakuru,False,1
SYN-P-00442,Ikbal Pradhan,Amol Vaidya,M,37,Tumakuru,False,1
SYN-P-00443,Ekbal Mander,Ayaan Varkey,M,50,Mysuru,True,5
SYN-P-00444,Pallavi Bhatnagar,Aayush Goda,F,24,Kalaburagi,False,1
SYN-P-00445,Ranbir Merchant,Timothy Pall,M,49,Bengaluru Urban,False,1
SYN-P-00446,Wahab Chada,Victor Sangha,M,31,Bengaluru Urban,False,1
SYN-P-00447,Sai Bumb,Noah Mishra,M,33,Tumakuru,True,3
SYN-P-00448,Qarin Srivastava,Mason Oza,M,29,Mysuru,False,1
SYN-P-00449,Girindra Kapadia,Brijesh Din,M,32,Belagavi,False,1
SYN-P-00450,Sathvik Parsa,Thomas Randhawa,M,29,Mysuru,False,1
SYN-P-00451,Dakshesh Karan,Harrison Choudhury,M,41,Kalaburagi,False,1
SYN-P-00452,Jonathan Chandran,Jeremiah Suri,M,44,Belagavi,False,1
SYN-P-00453,Veer Kara,Banjeet Reddy,M,39,Tumakuru,False,1
SYN-P-00454,Urvi Desai,Charan Sharma,F,36,Bengaluru Urban,False,1
SYN-P-00455,Frederick Handa,Chakradhar Devan,M,36,Kalaburagi,False,1
SYN-P-00456,Ayush Ravel,Arjun Pradhan,M,40,Mysuru,False,1
SYN-P-00457,Abhimanyu Kala,Mason Dara,M,41,Mysuru,False,1
SYN-P-00458,Tanay Chahal,Dakshesh Pant,M,38,Kalaburagi,False,1
SYN-P-00459,Qadim Om,Joshua Das,M,36,Tumakuru,False,1
SYN-P-00460,Quincy Varghese,Yash Bassi,M,38,Tumakuru,False,1
SYN-P-00461,Chandresh Parekh,Daksh Bandi,M,23,Belagavi,False,1
SYN-P-00462,Joshua Pandya,Udant Bail,M,31,Kalaburagi,False,1
SYN-P-00463,Dakshesh Bail,Christopher Borah,M,48,Bengaluru Urban,False,1
SYN-P-00464,George Doctor,Ranveer Dhawan,M,22,Bengaluru Urban,False,1
SYN-P-00465,Krish Sawhney,Advik Oommen,M,24,Kalaburagi,False,1
SYN-P-00466,Yagnesh Thaker,Amol Banik,M,49,Tumakuru,False,1
SYN-P-00467,Gavin Ramanathan,Fariq Sen,M,45,Bengaluru Urban,False,1
SYN-P-00468,Ishwar Varughese,Pranit Narayan,M,47,Mysuru,False,1
SYN-P-00469,Nachiket Deep,Hitesh Gara,M,18,Tumakuru,False,1
SYN-P-00470,Vivaan Narula,Rishi Pandya,M,19,Bengaluru Urban,False,1
SYN-P-00471,Aarush Nayak,Ojas Karan,M,50,Mysuru,False,1
SYN-P-00472,Jeet Sharaf,Elijah Dhawan,M,31,Mysuru,False,1
SYN-P-00473,Rehaan Mahajan,Zashil Lala,M,32,Belagavi,False,1
SYN-P-00474,Ekaraj Bandi,Harish Sandhu,M,18,Mysuru,False,1
SYN-P-00475,Pratyush Manda,Ekavir Bora,M,28,Belagavi,False,1
SYN-P-00476,Onkar Patil,Parth Ravi,M,20,Kalaburagi,False,1
SYN-P-00477,Ayushman Nazareth,Wridesh Thakur,M,45,Kalaburagi,False,1
SYN-P-00478,Jairaj Keer,Faqid Deshmukh,M,45,Belagavi,False,1
SYN-P-00479,Aarush Setty,Udant Randhawa,M,23,Tumakuru,False,1
SYN-P-00480,Hamsini Bhatti,Matthew Morar,F,28,Bengaluru Urban,False,1
SYN-P-00481,Onkar Borah,Balveer Gola,M,33,Bengaluru Urban,False,1
SYN-P-00482,Qushi Sidhu,Tanish Bir,F,28,Mysuru,False,1
SYN-P-00483,Nathaniel Gill,Kabir Bajaj,M,26,Mysuru,False,1
SYN-P-00484,Krish Khalsa,Ikbal Batta,M,23,Kalaburagi,False,1
SYN-P-00485,Udarsh Iyer,Zashil Chaudhary,M,44,Bengaluru Urban,True,6
SYN-P-00486,Kavya Bhandari,Arjun Buch,F,43,Mysuru,False,2
SYN-P-00487,Onkar Deshpande,Girindra Madan,M,23,Tumakuru,False,1
SYN-P-00488,Neel Bala,Naveen Narain,M,22,Bengaluru Urban,False,2
SYN-P-00489,Xavier Ravi,Gagan Bhandari,M,19,Mysuru,False,1
SYN-P-00490,Arin Chahal,Yug Ratta,M,45,Belagavi,False,1
SYN-P-00491,Vincent Arya,Nathan Munshi,M,36,Belagavi,False,1
SYN-P-00492,Sarthak Narayan,Chakradhar Bahl,M,37,Kalaburagi,False,1
SYN-P-00493,Jagrati Dhar,Praneel Pathak,F,31,Bengaluru Urban,True,6
SYN-P-00494,Orinder Yohannan,Noah Karpe,M,24,Kalaburagi,False,1
SYN-P-00495,William Balay,Utkarsh Mall,M,36,Tumakuru,False,1
SYN-P-00496,Laksh Deo,Aayush Soni,M,46,Mysuru,False,1
SYN-P-00497,Pratyush Dora,Sai Chana,M,41,Bengaluru Urban,False,2
SYN-P-00498,Ekalinga Das,Zashil Jayaraman,M,35,Mysuru,False,1
SYN-P-00499,Kai Pau,Gaurang Edwin,M,47,Tumakuru,False,1
SYN-P-00500,Parth Kibe,Zaid Kala,M,32,Bengaluru Urban,False,1
SYN-P-00501,Saumya Sharma,Neel Bala,F,45,Belagavi,False,1
SYN-P-00502,Abhimanyu Bhatti,Parth Bhasin,M,26,Kalaburagi,False,2
SYN-P-00503,Riya Rout,Isaac Balasubramanian,F,43,Bengaluru Urban,False,1
SYN-P-00504,Advaith Lala,Jai Kashyap,M,25,Mysuru,False,1
SYN-P-00505,Harsh Nanda,Liam Misra,M,45,Belagavi,False,1
SYN-P-00506,Janaki Dugar,Kiaan Deshpande,F,37,Bengaluru Urban,False,2
SYN-P-00507,Lohit Chakrabarti,Aarnav Sunder,M,25,Belagavi,False,1
SYN-P-00508,Faris Nagarajan,Hitesh Ben,M,37,Tumakuru,False,1
SYN-P-00509,Radha Batra,Gavin Saran,F,27,Kalaburagi,False,2
SYN-P-00510,Neha Bakshi,Faqid Andra,F,31,Tumakuru,False,1
SYN-P-00511,Nidhi Dora,Chanakya Ganguly,F,49,Mysuru,False,1
SYN-P-00512,Rushil Chana,Omkaar Ranganathan,M,39,Kalaburagi,False,1
SYN-P-00513,Anamika Keer,Abhimanyu Barad,F,29,Bengaluru Urban,True,6
SYN-P-00514,Zayyan Kata,Charles Bahri,M,31,Belagavi,False,1
SYN-P-00515,Nathan Bhattacharyya,Darpan Sura,M,24,Mysuru,False,1
SYN-P-00516,Tanish Agate,Isaac Zachariah,M,36,Tumakuru,False,1
SYN-P-00517,Yamini Chowdhury,Yuvraj Brahmbhatt,F,35,Tumakuru,False,1
SYN-P-00518,Hritik Kapur,Laban Goel,M,49,Mysuru,False,2
SYN-P-00519,Kevin Luthra,Anthony Hegde,M,44,Mysuru,False,1
SYN-P-00520,Samar Patil,Abdul Nanda,M,32,Bengaluru Urban,False,1
SYN-P-00521,Utkarsh Manda,Samesh Luthra,M,44,Bengaluru Urban,False,1
SYN-P-00522,Siddharth Nadkarni,Rehaan Dora,M,22,Bengaluru Urban,False,1
SYN-P-00523,Reyansh Rout,Aarnav Khare,M,45,Bengaluru Urban,False,2
SYN-P-00524,Ranbir Khosla,Dalbir Chadha,M,24,Tumakuru,False,1
SYN-P-00525,Aryan Ravi,Timothy Mutti,M,20,Mysuru,False,1
SYN-P-00526,Aadi Solanki,Onveer Rai,M,31,Mysuru,False,1
SYN-P-00527,Ranbir Pant,Ronith Vora,M,45,Mysuru,False,2
SYN-P-00528,Naveen Bora,Kevin Lala,M,41,Kalaburagi,False,1
SYN-P-00529,Owen Vig,Indrajit Dhar,M,32,Tumakuru,False,1
SYN-P-00530,Qabil Viswanathan,Frado Pau,M,34,Tumakuru,False,1
SYN-P-00531,Gabriel Dua,Gaurang Bassi,M,41,Bengaluru Urban,False,1
SYN-P-00532,Rayaan Pathak,Darsh Rout,M,21,Mysuru,False,1
SYN-P-00533,Ladli Prashad,Qabil Parikh,F,40,Bengaluru Urban,True,7
SYN-P-00534,Upkaar Chakrabarti,Rudra Mannan,M,49,Kalaburagi,True,5
SYN-P-00535,Daksh Sengupta,Gagan Varughese,M,53,Bengaluru Urban,False,1
SYN-P-00536,Aarush De,Yash Verma,M,35,Tumakuru,False,1
SYN-P-00537,Qasim Virk,Rayaan Krishnan,M,44,Mysuru,True,4
SYN-P-00538,Harish Acharya,Ayush Gokhale,M,20,Mysuru,False,1
SYN-P-00539,Laksh Naik,Jai Lanka,M,50,Belagavi,False,1
SYN-P-00540,Chakradev Vohra,Chaitanya Jaggi,M,54,Belagavi,False,1
SYN-P-00541,Siddharth Mannan,Anthony Savant,M,26,Kalaburagi,False,1
SYN-P-00542,Qadim Barman,Samar Sankar,M,50,Belagavi,True,6
SYN-P-00543,Patrick Khare,Dhruv Handa,M,43,Bengaluru Urban,False,1
SYN-P-00544,Azad Jani,Balendra Buch,M,42,Kalaburagi,False,1
SYN-P-00545,Ranveer Ramaswamy,Yuvraj Bal,M,36,Tumakuru,False,1
SYN-P-00546,Vihaan Shere,Sarthak Solanki,M,49,Mysuru,False,1
SYN-P-00547,Bachittar Sarraf,Yatan Deshmukh,M,49,Bengaluru Urban,False,1
SYN-P-00548,Jack Iyer,Anmol Menon,M,37,Bengaluru Urban,False,1
SYN-P-00549,Rishi Sharaf,Chakradev Kant,M,40,Belagavi,False,1
SYN-P-00550,Abhimanyu Chaudry,Chaitanya Kale,M,22,Kalaburagi,False,1
SYN-P-00551,Ayaan Iyengar,Wyatt Bhakta,M,51,Mysuru,False,1
SYN-P-00552,Ekiya Ray,Elijah Nagi,F,42,Belagavi,False,1
SYN-P-00553,Ikshita Vasa,Girik Yohannan,F,48,Bengaluru Urban,True,3
SYN-P-00554,Karan Chadha,Rehaan Kumer,M,52,Kalaburagi,True,3
SYN-P-00555,Rudra Vaidya,Atharv Mohanty,M,47,Bengaluru Urban,False,1
SYN-P-00556,Jeet Rai,Kabir Mody,M,47,Belagavi,False,1
SYN-P-00557,Dominic Ben,Rachit Shetty,M,34,Kalaburagi,False,1
SYN-P-00558,Ekavir Pau,Harish Shan,M,40,Mysuru,False,1
SYN-P-00559,Naksh Anand,Samarth Naik,M,38,Bengaluru Urban,False,2
SYN-P-00560,Laksh Kanda,Madhav Iyer,M,41,Mysuru,False,1
SYN-P-00561,Utkarsh Ravi,Harsh Jani,M,22,Tumakuru,False,1
SYN-P-00562,Gautam Saraf,Aryan Devan,M,19,Kalaburagi,False,1
SYN-P-00563,Yuvraj Gole,Fitan Tara,M,38,Bengaluru Urban,False,1
SYN-P-00564,Manan Kakar,Elijah Jhaveri,M,54,Bengaluru Urban,False,1
SYN-P-00565,Viraj Chandran,Chakradev Bedi,M,28,Kalaburagi,False,2
SYN-P-00566,Isaac Kurian,Simon Dubey,M,20,Mysuru,False,1
SYN-P-00567,Ekalinga Barman,Udant Memon,M,42,Kalaburagi,False,1
SYN-P-00568,Nathaniel Dube,Kai Nair,M,18,Mysuru,False,1
SYN-P-00569,Faqid Kashyap,Amol Narang,M,52,Kalaburagi,False,1
SYN-P-00570,Faras Manne,Chakradhar Hora,M,38,Kalaburagi,False,1
SYN-P-00571,Falguni Gour,Ojas Ratti,F,18,Tumakuru,False,1
SYN-P-00572,Anirudh Pandey,Henry Viswanathan,M,38,Mysuru,False,1
SYN-P-00573,Mohini Suri,Aditya Taneja,F,41,Kalaburagi,False,1
SYN-P-00574,Harish Sundaram,Max Zachariah,M,48,Mysuru,False,1
SYN-P-00575,Harrison Dey,Krishna Karan,M,52,Kalaburagi,False,1
SYN-P-00576,Amol Chaudhuri,Orinder Hayer,M,30,Mysuru,False,1
SYN-P-00577,Netra Bedi,Ojas Palla,F,20,Mysuru,False,1
SYN-P-00578,Wridesh Kota,Qabil Gola,M,26,Mysuru,False,1
SYN-P-00579,Manthan Boase,Champak Chowdhury,M,33,Mysuru,False,1
SYN-P-00580,Shravya Shenoy,Anay Baral,F,45,Kalaburagi,False,1
SYN-P-00581,Samuel Deo,Patrick Bose,M,54,Tumakuru,False,1
SYN-P-00582,Finn Parsa,Chakradev Narula,M,37,Mysuru,False,1
SYN-P-00583,Wriddhish Mitter,Kalpit Chandra,M,36,Kalaburagi,False,1
SYN-P-00584,Jagdish Dada,Yuvraj Madan,M,25,Belagavi,False,1
SYN-P-00585,Omaja Sidhu,Finn Wason,F,44,Mysuru,False,1
SYN-P-00586,Zehaan Kunda,Hardik Mander,M,19,Belagavi,False,1
SYN-P-00587,Harsh Datta,Zashil Khatri,M,23,Bengaluru Urban,False,1
SYN-P-00588,Abhimanyu Cherian,Yash Kade,M,39,Kalaburagi,False,1
SYN-P-00589,Caleb Garg,Kevin Balasubramanian,M,53,Kalaburagi,False,3
SYN-P-00590,Ronith Vasa,Madhav Dara,M,38,Mysuru,False,1
SYN-P-00591,Ikbal Kaur,Azaan Korpal,M,52,Belagavi,False,1
SYN-P-00592,Om Chaudhari,Hritik Ghosh,M,26,Tumakuru,False,1
SYN-P-00593,Onveer Chad,Gavin Apte,M,50,Kalaburagi,False,1
SYN-P-00594,Samesh Ray,Chaitanya Konda,M,49,Bengaluru Urban,False,1
SYN-P-00595,Fiyaz Dora,Ekaraj Jani,M,30,Tumakuru,False,1
SYN-P-00596,Imaran Narula,Aarav Srinivasan,M,18,Kalaburagi,False,1
SYN-P-00597,Yuvraj Vora,Bakhshi Bhatnagar,M,37,Bengaluru Urban,False,1
SYN-P-00598,Arya Pau,Chakradhar Palla,F,37,Belagavi,False,1
SYN-P-00599,Yatin Taneja,Kai Mitter,M,36,Belagavi,False,1
SYN-P-00600,Viraj Gala,Reyansh Varghese,M,47,Bengaluru Urban,True,7
SYN-P-00601,Dalbir Bir,Jack Khatri,M,32,Bengaluru Urban,False,1
SYN-P-00602,Veer Khalsa,Aryan Ramanathan,M,44,Belagavi,False,1
SYN-P-00603,Onveer Raghavan,Caleb Kari,M,48,Bengaluru Urban,False,1
SYN-P-00604,Tanay Mody,Mason Suresh,M,53,Mysuru,False,1
SYN-P-00605,Christopher Soman,Samesh Mistry,M,20,Mysuru,False,1
SYN-P-00606,Elijah Nayak,Benjamin Pandya,M,37,Belagavi,False,1
SYN-P-00607,Vidhi Bali,Oliver Chakrabarti,F,18,Belagavi,False,1
SYN-P-00608,Girik Sathe,Jai Dara,M,44,Mysuru,False,1
SYN-P-00609,Ansh Prashad,Robert Madan,M,21,Kalaburagi,False,1
SYN-P-00610,Faqid Patil,Isaac Panchal,M,40,Tumakuru,False,1
SYN-P-00611,Nikita Tata,Zehaan Gulati,F,36,Mysuru,False,1
SYN-P-00612,Rohan Vyas,Aadi Gill,M,43,Mysuru,False,1
SYN-P-00613,Jason Sha,Patrick Chaudhuri,M,32,Bengaluru Urban,False,1
SYN-P-00614,Ekansh Kulkarni,Baljiwan Varkey,M,23,Bengaluru Urban,False,1
SYN-P-00615,Tristan Lata,Pratyush Mody,M,20,Bengaluru Urban,False,1
SYN-P-00616,Ayushman Tara,Qabil Badami,M,35,Kalaburagi,True,6
SYN-P-00617,Daniel Purohit,Nachiket Vala,M,33,Tumakuru,False,1
SYN-P-00618,Veer Banerjee,Wyatt Devan,M,47,Mysuru,False,1
SYN-P-00619,Krishna Dhawan,Arin Ramanathan,M,25,Kalaburagi,True,4
SYN-P-00620,Logan Khurana,Agastya Salvi,M,50,Tumakuru,False,1
SYN-P-00621,Brijesh Rai,Pranit Mall,M,37,Mysuru,False,1
SYN-P-00622,Faris Tandon,Oscar Dey,M,24,Bengaluru Urban,False,1
SYN-P-00623,Azaan Gaba,Frederick Muni,M,23,Mysuru,False,1
SYN-P-00624,Manthan Rajagopal,Girik Magar,M,35,Belagavi,False,1
SYN-P-00625,Wazir Hora,Theodore Rau,M,21,Tumakuru,True,3
SYN-P-00626,Kalpit Pathak,Nathaniel Rajan,M,33,Tumakuru,True,5
SYN-P-00627,Kiaan Chowdhury,Umang Thaker,M,39,Belagavi,False,1
SYN-P-00628,Fariq Murty,Faqid Mallick,M,25,Tumakuru,False,1
SYN-P-00629,Tripti Bose,Rohan Patil,F,32,Tumakuru,False,1
SYN-P-00630,Maanas Dara,Umang Arora,M,44,Mysuru,False,1
SYN-P-00631,Michael Pandya,Kevin Kohli,M,29,Mysuru,False,1
SYN-P-00632,Chanakya Sachar,Mitesh Gandhi,M,28,Tumakuru,False,1
SYN-P-00633,Daniel Raval,Onkar Ratta,M,30,Belagavi,False,1
SYN-P-00634,Yahvi Nayar,Girik Dhar,F,33,Bengaluru Urban,False,1
SYN-P-00635,Maanas Deol,Omkaar Bhatti,M,34,Bengaluru Urban,False,1
SYN-P-00636,Bahadurjit Thakkar,Jacob Sankaran,M,42,Mysuru,True,5
SYN-P-00637,Hredhaan Mahal,Faqid Kapadia,M,34,Belagavi,False,1
SYN-P-00638,Zashil Dash,Anay Raj,M,30,Belagavi,False,2
SYN-P-00639,Dominic Rajagopalan,Bahadurjit Upadhyay,M,25,Tumakuru,False,1
SYN-P-00640,Jalsa Kapur,Champak Parsa,F,36,Kalaburagi,False,1
SYN-P-00641,Pranit Bajaj,Darsh Nair,M,31,Mysuru,False,1
SYN-P-00642,Aarav Shankar,Udant Maharaj,M,45,Bengaluru Urban,False,1
SYN-P-00643,Udant Bali,Vivaan Choudhry,M,25,Tumakuru,False,1
SYN-P-00644,Isaac Menon,Noah Wali,M,28,Belagavi,False,1
SYN-P-00645,Ikbal Joshi,Alexander Kapoor,M,31,Mysuru,False,1
SYN-P-00646,Akshay Thaman,Simon Prasad,M,22,Belagavi,False,1
SYN-P-00647,Laksh Chakraborty,Ryan Ramakrishnan,M,19,Belagavi,False,1
SYN-P-00648,Isaiah Bhakta,Nitesh Krishnamurthy,M,21,Bengaluru Urban,False,1
SYN-P-00649,William Deol,Utkarsh Sha,M,40,Tumakuru,False,1
SYN-P-00650,Onkar Gupta,Saksham Gandhi,M,22,Bengaluru Urban,False,1
SYN-P-00651,Gunbir Bose,Theodore Hora,M,19,Tumakuru,True,7
SYN-P-00652,Kevin Jaggi,Advay Babu,M,47,Belagavi,False,1
SYN-P-00653,Peter Jha,Abeer Yogi,M,53,Belagavi,False,1
SYN-P-00654,Peter Gade,Peter Mohan,M,42,Mysuru,False,1
SYN-P-00655,Anthony Gill,Shivansh Balan,M,41,Mysuru,False,1
